vin,sellingprice
1g1pf5s99b7287816,8844.0
1fmeu63e08ua42866,6239.5
5uxwx7c51cl889611,23887.265
1fafp42x04f130408,4707.5
3fa6p0hd8er101507,16446.0
jf1gv8j63dl004300,17600.82
yv1rs61t242375101,5612.0
3gyek62n76g196979,6637.0
1n4bl21e88n427047,7308.5
jn1dv6ap7bm831303,20056.25
1gkev13748j259512,13163.39
1fahp3gnxbw103613,8805.5
1hgcp2f39ca159816,14238.0
1gnek13r2yr105329,2726.375
1fadp3j26dl261688,11161.5
3n1ab7ap0dl796523,12694.0
1g2zm177x74156784,8208.64
5tdbk3eh4ds202586,18428.5
1fmzu73e32za12620,2631.0
jh4cu26649c024255,9052.25
3fahp0hg7br214833,9572.5
jtmbd31v075104591,10267.75
wba3c1c56cf434438,18564.48
wddkj5kb0ef275069,21401.51
3fa6p0h76er243994,13305.5
5fryd3h41eb011709,-2028.13
wdbng70j44a422208,5217.25
2t3wf4dv1cw129483,17213.57
wvwpd63b3xe388843,1113.0
1gtw7fca5e1905364,21497.5
4jgbf86e29a454178,19068.64
3gcrksea7ag201888,20734.5
1fafp26156g109383,5805.5
3c4pdcab3dt684796,15340.89
yv1nc63d53j037004,4298.5
1ftne24w68da66221,8407.25
5n1ar2mm6dc670400,20576.755
1c4rjfbtxcc197003,18116.25
1fahp2e89dg216733,15182.28
1c3cdzcb2dn707374,10964.57
wbapm5c57ba745216,16925.5
wba3r5c58fk371893,-21642.34
1ftnw20f52ed29545,2498.75
1b3lc56d89n504020,9008.75
1zvbp8fh0a5158503,15488.75
2cndl73f356113436,5283.25
jhmcp26708c024543,6386.75
jf2shaec9dh412257,18769.32
wddkk5gf7bf051091,24188.5
4t1bf30k12u004835,3164.0
3c4pdcab2et124656,18715.96
5j6re4h35bl049043,15065.0
1n4al2ap1cn498712,12185.25
wbavl1c55fvy26376,17455.72
1gnek13z14j215894,5020.25
3fa6p0k95dr208033,12234.75
2cndl63f866138974,5860.75
5tdkk3dc2ds338558,16537.41
3n1cn7ap2dl886255,10435.25
2t1bu4ee9cc772144,11091.255
1c3cccab4fn504380,15891.1
1zvbp8em7e5227160,16398.04
1j8gn28k28w161887,9382.0
jtmbd33vx66008229,7769.0
4s4brbgc8c3202853,15709.64
5npec4ac3dh664881,11829.0
1nxbu4ee5az323961,7644.03
1hgcs1b70ca008834,13558.0
1fahp3fn1aw217161,8914.32
3gnca13b79s643519,6267.25
wp0aa2a99ds107813,5599.9
1gyee637670181886,13555.89
3n1ab6ap6al699560,7597.75
4jgbf22e08a440877,17548.64
1fmhk8f80cga71831,22704.01
jtnbe46k393185646,6130.5
1fahp3m28cl270128,10656.0
jt6hf10u6x0069626,2307.0
jn1cv6ar9cm672170,20216.5
1hgcm56895a041354,5439.75
2gnflcek8c6112402,16218.255
1hgem22961l009112,2652.25
1ft7w2btxbea66626,14791.69
jn8as5mtxdw522366,16418.5
4t1bg22k2yu645781,2456.75
1fahp2e84dg103109,11109.055
wbafr7c52cc808981,18755.71
wddgf5gb0br144685,18474.5
1ftpx14506fb79815,7380.5
3n1ab6ap5bl708993,9234.0
2c3ccakt4eh193908,18401.25
1g6dj577180185060,12881.0
1n4al3ap4dc262283,12475.75
2t3bf4dv6bw101689,11370.19
jtebu5jr1d5131546,20167.2
kmhcn46c08u213781,5518.75
1j4aa2d14al155189,14753.97
wauafafl0da167286,17622.64
1hgcr3f8xda020985,10529.005
3tmmu4fn7bm028264,14653.215
salaa25435a301090,4830.0
jn8az1mw4cw204871,14574.015
1b3hb28b47d534721,3891.75
5npdh4aexdh385068,11150.755
jn1aj0hr8am756211,19983.32
jn1cv6ar3bm412474,20183.0
3c4pdccg2et107381,19842.0
jm1cw2cl0d0149768,15415.96
1ftyr15e28pb07945,8420.0
1g1nd52m6x6166417,1034.125
1c6rr7kt5ds533704,18714.535
3fa6p0h7xdr349282,11669.76
1fm5k8gt4egc60751,23530.64
5npdh4ae1eh511433,15670.75
2c4rc1bg3cr213548,16090.51
2g1wh55k349134919,4401.75
wddng7db3da491613,18.24
1fahp35z84w132701,5153.0
2fmgk5bc2bbd28398,14906.5
kndup131556690467,5872.25
4a4ar5au4de024229,16308.0
wddgf4hb5er315248,19678.52
3vwsk69m04m062106,4797.75
wbavc93527kx57311,9819.89
2t3zf4dv7cw135740,16448.07
2lmdu68c27bj12590,10877.25
4t1bf1fk1eu802879,9354.0
5n1at2ml6ec820340,19666.25
wbawb735x8p041241,10650.64
1c4njrfb0ed810115,15345.88
jn1az4eh2em634073,18952.98
1fmzu63k64ub57375,4849.75
4t1bf1fk0cu511027,13926.25
jn1cv6ap5bm300855,18237.75
1gnek13tx3j201308,4109.5
3fahp0ha7cr218538,10613.5
1fmcu9d78ckc22285,14023.86
4t1bf1fk3eu404721,15254.5
4t1bf1fk4eu371373,14610.25
1g1pc5sb9e7113891,12755.5
1ftnf1cf7ekd63983,24111.49
1ftpx14v19fb29512,13245.0
1fadp3k20dl267971,11069.0
kndpb3acxe7549612,17888.25
km8sc13e34u649542,4840.5
2c4rdgcg5er352047,17362.0
5xyktda74fg639200,20192.25
1hgcr2f89da183542,11044.57
5tdzk23c39s255593,6793.0
2fabp7bv9ax100550,8985.07
kmhcg45c45u672738,5803.75
ja4ls31r33j015946,4715.0
2d4rn5d17ar218763,12319.57
3fahp0ga4cr337455,12846.25
2hnyd2h65bh515614,17109.48
5npec4ac4bh304547,9993.0
1gnlrfed0aj237771,13338.75
1j4ga59148l521165,17843.64
wmwmf93509tf96086,9192.0
kmhtc6ae0eu193280,14098.25
1c3cdfbb1fd128806,15578.25
1j8ft28w77d317209,6191.5
1c3ccbcgxen153556,14377.49
1g1zc5e08cf134334,9513.0
wddng7bb3ba392757,-7730.22
4s3bh685647637217,5369.75
jtdbt4k3xa1382919,8430.75
3fahp0jg2cr339993,11870.5
3vwdx7ajxcm331826,11840.0
1c6rr7lt5es120231,21653.39
1n4al2ap8cn524531,10763.0
2c3ccabg1eh291572,18655.25
kmhct5ae2cu032047,11753.0
2g1wb5e37e1165097,13704.0
kmhcm3bc8bu194391,14879.7
5n1ar2mn0ec690183,23047.015
1ftfx1ef0bke23077,21575.39
wp0cb29906s765842,6148.75
1n4al3apxdn499722,12119.0
jtdbu4ee9b9167271,10904.57
2t2bk1baxdc155337,17531.73
jnkcv51e43m326630,5058.25
2cndl33f886016651,10574.75
1g1za5e05cf388315,10007.5
3n1ab7apxey243205,13239.25
1ftrw14w07fb55553,9883.75
3d73y4cl1bg634022,6246.73
wbadm6345ygu25088,1596.125
jf1sf65651g756008,2998.0
2hgfa1f87bh500957,9151.25
1g1nd52f15m223648,4576.5
3vwd17aj4em248607,13285.0
2c3cdxbg6dh730005,14207.5
jm1gj1u69f1164446,13734.5
w08at671385078664,5405.0
4t1be32k73u659065,4836.75
3vw5p7at9dm830981,20065.39
1hgcp2f44ba078830,9192.0
2t2zk1ba8bc050288,13438.01
2fmdk49c97ba76675,10493.75
kndjt2a12b7325399,13529.0
1gkev23728j255139,13406.14
5yfburhe1ep082366,7440.0
jtkkupb45e1046679,13069.25
1n4bl2ep8cc137312,12402.5
2gnflgek5d6309293,16718.5
3gkec16z95g182586,6553.75
knalw4d40f6018985,15930.57
3lnhl2jc9cr828563,16213.0
1g2zh361074263789,8612.39
2hnyd2h25bh539652,17245.235
jn8as5mv2cw398044,14431.0
3gnal2ek9es503468,17319.0
2b3ca3cv0ah274980,8349.71
5n1ar18w87c601993,7258.25
3fahp0ha2cr103393,14105.25
5tfdw5f10cx270192,16942.055
1gnfk13017r416495,13216.39
1j4gl48k97w713418,8912.25
2b3ka43g56h420610,4567.0
1ftex1e89afa89572,13219.5
1n4aa5ap0cc809467,17223.25
1ftnf1cfxekd16706,25301.14
2c3ccast0dh538317,16851.53
jm1bl1v87d1716611,9889.5
1g2zg58b274123442,6001.25
5xxgr4a61cg045708,13080.5
6g2er57729l240262,7092.25
2c4rc1bg0er347985,18802.0
1g1jc6sg3e4114303,12134.25
3c6ur5fl9eg177145,-22362.74
3fahp0jg5cr197414,10323.755
1fa6p0h73e5352450,15851.5
wbxpc93448wj22915,12697.25
jtehf21a220081635,4418.0
3n1ab6ap3cl691225,9979.5
salme1d47ba343691,-19789.36
2g1wc5e39e1100751,11816.0
1n4al3ap0dc122165,13137.0
1ftss34l27db48419,7518.5
1j8ga69118l635516,18355.14
3fadp4ej5dm205151,12208.5
5xyktca63fg562790,18192.42
3fa6p0hd3er229430,13752.5
4t1be46k27u092057,5194.0
1c3cdzcb3dn626688,10892.785
1falp13pxvw404750,1019.875
4t1bf3ek3au109979,7109.0
1n4aa5ap3ac822551,11842.25
kmhgc4dd0cu201870,14345.5
2cnalbew2a6253510,11169.75
1fmcu0gx2dub24690,13635.61
1g2an15b777123340,6710.75
knafx4a68e5208697,14469.5
5uxfe83538l166880,13453.75
1d7rv1ct6bs522374,18291.5
2hnyd2h69ah512360,16472.925
1j4gz58s5tc248295,958.75
3n1cn7ap5dl822713,10532.5
wbawb33569p136633,11274.75
waull44e05n008396,4999.25
1n4al3ap7dn514225,11174.505
wdbkk65f32f240077,3424.5
2t1bu4ee4cc875567,10728.755
2hnyd2h2xch523142,15298.46
1fa6p8am6f5335657,19034.63
5xyktca62fg566474,18423.5
jhmfa36298s004001,5026.25
1n4al3ap3ec188713,13393.25
wmwmf33517tt55046,10120.0
1g4hd57297u199642,3936.25
jhlrd68432c001556,2920.75
2hnyd18263h554608,4627.5
4t1be46k37u086946,5171.0
5j6rm3h30cl021715,17799.25
1fahp24w78g139866,5606.75
wbaph7c5xbe676501,15975.1
1fmcu9jx4eud38966,17731.75
5xykt3a18bg171147,14059.76
1j4fa39s45p301263,6804.5
1g4ps5sk3d4151008,16403.25
wdbuf90xx8b239362,15073.0
1j4gk58k43w711644,5497.75
1n4al3ap8dn457114,13831.25
wbagl63483dp65894,4595.0
3fa6p0h78dr207674,13825.5
1n4bl3ap9dn441203,14120.75
2g1wg5e3xd1200814,9549.0
1ftww33p25ec30071,12148.25
5gtdn13ex78243254,15063.89
2cndl13f656006703,5259.0
1c4njccb7dd276367,17172.14
wmwsy1c57et625707,17984.885
1j8ff28w08d795853,10280.0
1g1jc5sg2d4187946,9189.5
wddgf5eb6br136979,17993.0
jthcf5c26c5059534,20125.57
1n4az0cp6dc408581,10399.75
kmhdn45d62u463113,1412.625
wdbuf76j86a897644,6398.5
5npeb4acxbh305527,9403.5
1j4gx48sx4c218601,5228.5
5npeb4ac3dh671655,12592.75
1g1af5f57a7185359,5929.5
jn1cv6ek7dm900956,23319.5
jtebu5jr8c5100700,16145.34
4t1bf1fk2eu427326,15818.07
2hnyd18671h530656,3377.625
1g1pc5sh5c7170056,10750.0
jtjbm7fx2c5038389,-7656.11
1fmcu9d71ckb82289,13489.515
5fnyf18696b016188,7751.0
2t1bu4ee7bc584141,8467.0
1fahp3k28cl122239,9632.5
1n4al2apxcn431994,13656.5
jtdbu4ee6c9174356,12527.75
wddgf5eb3ba493289,18300.25
1c4rjfag8cc184920,21428.32
1ftfw1ef4dfc05805,22925.755
1c3cdzcbxcn195121,11366.005
5npeb4ac6ch487700,12780.25
1c4njdeb1cd523786,17154.75
5tfrm5f18cx038273,17519.93
1gchk33698f222379,12565.5
1g8ju54f83y504221,4658.5
jn1cv6ar0dm750210,22271.25
jn1bv7ap7em672140,25204.78
yv1612tb7f1307341,18155.0
2hgfb2f57ch534665,10358.0
jm3tb3cv0b0312782,15866.25
wa1lfafpxda005710,18676.35
jn1cv6ap9cm625445,19240.5
5npec4ab1dh803851,12942.5
2c4rvabgxdr725240,20693.25
1zvbp8emxc5237226,13906.505
3fa6p0h73er278721,14568.5
1ftrx14wx4na19381,6964.25
1c3cdfba0dd268446,12469.0
1ftns2ewxeda92789,17446.82
kmhdh4ae2cu304841,11626.5
1ftpw12536kd94926,7429.5
1ftrw07622kd30780,3392.5
1c3cdfba4dd316837,14226.25
1fapp15j8pw370613,1646.5
2g4wc582481127527,5914.75
wba3a5c51cf258475,21829.1
5gaer23d09j157073,11700.25
3c4pddbg5et161328,16857.0
zfbcfaah7ez016577,18257.5
nm0ls7bn4ct079312,10978.11
jnrbs18w69m201165,14375.0
1g6da5e53c0116591,17285.25
1fm5k7d84dgc67773,21390.655
jt3ac12r2r1127552,882.0
jn1az34d13t109758,3610.5
3c6ur5pl3eg207643,-18063.54
3c3cffer5ct386044,11776.0
5nmsh13e69h306406,11927.25
4s3bnbl68f3028867,17739.82
2gnflgekxd6322623,15950.325
1fm5k7f87dgc21500,22153.26
1g6dp577160179920,6855.0
knafx4a69e5218977,12325.0
1n4al2ap8cc230624,11094.52
5npeb4ac1dh763041,11471.0
jn1by1ar7cm392771,21399.14
1ftrx14w18fa51619,10705.5
1fm5k8d89dgb94017,22530.545
2c3ccaag8dh626441,16862.5
5fnyf28697b019275,10750.5
1gyec63t94r102155,5449.0
jn1cv6ap5dm714558,22662.5
4t1bf1fk6cu119587,11603.5
4t1bf1fk5du260555,12987.0
1n4aa51e69c807729,6634.75
3gtp2we39bg190720,17951.52
2g1fb1e38e9122477,21937.625
1ghdx13e34d156861,6157.25
1n4aa5ap8bc863081,17383.5
1fm5k8d89dgb05241,25229.64
1g2ar55h097235724,5609.25
jn1cv6ar2dm752699,21769.875
2hgfb2f59ch331065,12644.25
3gcukrec4eg496653,26955.5
3n1ab6ap8cl646720,12083.26
1fahp3fn0aw253939,7104.0
1gndx03e73d203007,3301.5
4jgbf7be0ca783436,24785.755
5npdh4ae6dh160629,11792.25
4s3bh665117606360,2189.5
1fmcu0hx4dua08972,16944.42
1ftsw2br4aea52749,15645.43
1c6rr7nt8ds630293,21031.14
wba3a5c56cf343599,22223.5
kmhdh6ae2du019943,18817.82
5npdh4ae5dh290126,12319.25
5npec4ac4dh636345,12081.75
1g2zf55b764197090,7115.5
jhlrm3h72cc010002,19691.3
1g1pe5sb3d7281695,11769.0
2g1wb5ek4a1111418,6372.0
3n1ab6ap8cl752343,11988.005
wba5b3c5xed292911,3146.34
4n2xn11t8yd827213,1389.5
4s4brblc5b3397606,15325.25
1n4al2ap4cc110870,12469.0
1c4bjweg9cl213739,15763.775
kmhdu4ad0au013643,6082.75
wddng7bb2ba376369,-7458.04
5lmeu88h95zj06820,6251.25
1fadp5au0dl520446,17950.25
1fbne3bl0eda25775,22518.5
4t1bf1fk2cu514916,13802.5
5npdh4ae5eh449454,13135.5
5j8tb182x8a003515,11616.5
1fmzu62e52ua58796,2682.5
5n1ar18u38c630267,13004.64
3n1cn7ap4dl827885,10531.0
1d7hu18268j228504,8810.75
2hjyk16496h546051,5837.5
kndjt2a21a7105985,10602.28
1g1zt51876f103043,4843.75
1c4bjwdg9cl199584,3447.25
jtebu5jr4b5044317,16684.81
2gkflye35f6100263,20290.28
3c6tr5dt0eg230782,-21522.56
2gnflde51c6392437,15700.0
1gcek19b16z193094,9097.25
3gnda33p57s633211,6987.5
wbaeh13557cr52039,10976.39
jtegd21a640096322,6491.5
wddng86x18a164504,11972.4
4usfe43567ly77914,13936.14
2gnaldek5c6380792,14429.25
3fa6p0ru5er262119,18503.14
3fahp0ga4br151056,9113.25
jnkcv51ex3m003926,3597.5
3gnda23d68s647135,6270.0
3c6ur5fl3eg110119,-26938.3
5npdh4ae2ch071087,11234.0
1ftfw1efxbfd33107,20833.14
1d4hb48d84f195038,5275.625
1hgcg1654ya049260,1681.375
1ftsw2br5aeb15129,14361.24
wbalz3c59cdl72474,-5429.245
wvwmd23b5yp218534,1298.0
1c4njpba3cd594517,14490.35
5npeb4ac0eh859633,13058.0
2t3zfrev5ew092787,17318.69
jn8as5mvxcw706576,15153.25
1ftew1cm9eke45115,26643.5
jtebu5jr1e5176231,21125.7
5npdh4ae4dh312648,12461.005
1ftne14w48da11809,4917.0
3gtec13c58g301962,15426.82
1fmjk1h51cef14043,12356.905
19uua66266a010496,8121.5
2g1125s35f9102792,20525.0
1fahp24107g121924,6828.5
1g1pc5sb6d7299338,12287.5
1c3lc56r27n517387,5535.5
ja4ad3a38ez000795,18670.75
2c3ka53g98h241269,6681.75
jn8az18w69w107271,13429.14
2c4rc1bg7cr203847,13600.25
1fmju1k58def66399,8540.29
1ftne1ew9eda39017,10629.05
jn1dv6ar9cm730055,20206.5
jthbn30f430100816,5532.5
5tdba22c64s004159,6484.25
knagm4ad2d5053137,11950.0
3vwjp7at4cm665113,11551.25
2g1wg5ek4b1271754,7723.0
jthbe96sx70023043,12389.64
1hgcd5634va260355,939.875
2a8gm68x68r668998,7307.5
waudc68d21a141793,2825.75
2b3cl3cg5bh548638,9480.25
2fmhk6c8xebd32143,22231.25
wvgbv3ax0dw593607,15250.395
3vw7a7at3cm800318,20504.125
1g6dp57vx80128367,12411.5
js3te0d25a4110094,12147.78
1fmcu9gx8dua94809,13135.4
1g1pc5sh1c7209662,11441.25
1gcec14xx5z112348,6378.75
jtdkn3du2d5579137,11043.14
1fadp3k2xel177566,13157.5
1gcec19v51z196242,3019.25
2hgfa15588h305319,8277.0
1g1zc5eu4cf131448,9254.5
4t1be46k37u178638,7161.89
jn1cv6ap1bm501054,21070.25
wvwpd63b91p269125,1901.875
2d8hn54p28r603480,5672.25
zfbcfabh7ez025682,18771.5
kmhcn4ac4bu607282,6604.0
jtebt17r478040681,11673.75
jthbk1eg9a2388462,14948.35
3gnfk163x7g106903,13864.0
ml32a3hj2eh016216,10343.25
wbanf33596cs35868,6835.75
1ftvx1ef1bkd06782,17642.75
jthbk1eg3c2506606,20272.5
1hgcg32542a003002,2251.625
wdcgg8jb4dg042414,24675.25
1fmpu15555la23403,5268.0
2t1burhe1ec152383,15028.0
1gnscckc4fr104592,4781.185
1n4al2ep8cc147995,12925.0
3mehm0ha6ar660676,9104.25
2mefm74w33x707846,3163.25
5n1ar2mm9ec721907,21881.5
1zvft84n555202717,6042.25
1hgcm56866a172212,6378.5
wdcgg8hb1cf842114,24676.75
3vwpg31y48m419989,10443.0
wauggafc1cn118127,13303.2
1fadp3f2xdl213264,10706.02
jn8az1mw3bw186555,17314.75
jtdkb20u577641826,6391.0
1j4gs48k26c205262,6593.25
1g1zc5e18bf333407,11025.75
1c4njpcb6ed799243,13039.76
1fafp52s9wg117471,2468.375
kmhcn46c89u290268,7881.75
3n1cn7apxel841114,13585.14
wvgzb77l57d018874,11470.39
1fmju1k54aeb65556,12197.71
2hgfa55518h713068,8510.25
1ftrx14w47fb08779,4257.0
5npdh4ae1dh347308,10793.0
1n6ad0ev6dn720874,22205.25
2t2ha31u84c026002,7251.5
1fahp36n39w113279,7757.0
5xykt3a66cg298881,15784.33
wbana53595b861712,6782.0
jn8az2kr7at162486,9905.77
3gnal2ekxds595902,16053.01
1c4rjfag8cc117802,21314.5
5npeb4ac2eh869984,13478.75
1fmeu63e77ua53894,11139.25
1j4gl58k66w163633,5194.0
1gks1ke05er237715,599.94
1fadp3f28el252257,13812.75
5npec4ab9ch332983,11639.5
5j6re4h35bl041282,18116.57
1fmcu9eg1ckc25169,16161.8
2hnyd28308h503854,11961.07
2g1wa5ek8b1248754,9552.5
zfbcfabh3ez021872,18968.0
1ftnf1cf5ekd18623,24546.21
2fmgk5cc4cbd21324,17137.255
3fahp0hg6cr291758,10206.25
2t1br32e15c496741,5974.0
3fadp4bj0dm174055,12262.0
5fnrl38497b028785,8814.14
2fmdk3jc4dbb22656,18200.255
1c4bjweg4cl244333,16402.27
kmhct4ae1cu052347,10705.015
salsf25416a940950,6687.25
2a8gp64l76r775775,6224.5
jthcf5c20c5054796,19419.57
5npec4ac4bh020853,9566.0
jtebu5jr7e5196614,16280.61
19uua66206a035569,7916.75
wmwmf73598tt87199,7644.0
1gazg1fg6e1183332,22762.5
wvwak73c76p087926,4581.75
3fa6p0hr5dr171329,12265.5
jf2shaac3dh437001,18260.515
jn1cv6ek6cm422463,21528.0
jthbn36f855011361,7015.0
1gket16s936182475,3834.25
2c3ca2cv2ah279871,7902.25
1gnkvged0cj268857,14667.26
1c3ccbab8dn640518,11424.75
jm1cw2bl9d0150788,15340.14
jn1cv6ar3dm755255,23776.0
1g6dm57t960102993,6782.25
2g1wg5ek6b1143063,8542.5
3mefm08186r626172,6019.5
2g2fs22k122162627,2157.0
5npet4ac7ah647111,6326.75
wbana73544b805316,6298.0
2c4rdgcg3dr660297,11419.0
1c3cccag7fn516437,15114.0
2g1wg5e35d1238922,10804.0
2c3cdyag5eh126888,18671.0
1d4hr38n13f620113,3471.5
1c3cdzcb5dn605714,12310.0
1yvhp82b995m28185,9074.75
jn1dv6apxcm700139,21096.5
2lmdj6jc8abj02009,15816.85
1ftpw14v19fb20151,11142.75
kmhtc6ad3cu070755,12425.75
ja4ap4au7bz016472,17957.75
1fa6p0h75e5399513,15412.0
jh4dc53026s021476,6464.75
yv4952dl9c2265479,17504.5
jtdbt9k36a4070740,8782.75
kmhec4a48ba000553,11951.75
1ftyr14ux1pa31597,2194.375
5npeb4ac6ch414441,11189.505
nm0ls7bn4bt044977,15060.03
1ftne2ew5eda18848,20273.25
wbanu53569c119050,11661.5
1zvft80n955149722,6063.875
2fmdk3gc2dbb81101,22308.82
1c4rdhdg8ec537559,28599.5
2t2bk1ba6dc188836,26019.465
2g1wg5ekxb1256000,9171.5
2g4we567651265378,5973.75
1gc4k0c82cf125001,22655.32
3gtp2we70dg247795,17866.67
1hgcr2f89ea028376,14699.39
1ftrx12w68fc27812,10298.5
2c3cdxctxdh692922,14421.26
1gtw7fca1e1905362,18864.0
1n4al3ap4dc245936,13804.5
3vwml7aj7bm615831,14093.75
1hgcg16501a033238,2986.25
1fdss3bl4cdb26270,17525.75
1fadp3j22dl305377,12954.5
wmwzf3c54ct489095,14015.5
1c4njpba2ed881379,16188.38
knadm4a34e6324656,12060.25
jn8az18w79w118828,14116.64
jtkde177770166868,7266.0
wbapn7c56aa779123,14352.57
2c4rdgdg1er307833,23498.0
3fa6p0hr5dr173744,13448.25
2c4rc1cg5cr134395,19646.75
5lmfu28559ej00355,2679.88
3c4pdcab3dt594631,15113.75
2gcec13z661307408,5376.75
1n4aa5ap2cc808451,16999.0
1mehm55s41g614488,2435.0
1g4hj5em7bu108132,10525.5
5tbrt38161s180623,1917.875
4s4wx86c964401923,7073.75
3n1ab7ap5dl685059,13226.75
5uxfe43589l269867,16047.64
wbapk7g56bnn70736,16835.84
1c3cdzab8en190473,8602.5
1n4al2ap0cc151223,11155.02
1b3cc5fb0an234929,6678.0
4t1bf1fk5eu396315,15315.25
wbasp2c53bc337946,26644.6
2g4wb55k941222621,5994.25
3c3cffar7dt748365,10147.25
1n4al2ap9cc141404,11991.0
1c6rr7nt1ds672532,18960.6
knadm4a36e6332225,11991.0
1c4rjfag1cc234315,20274.25
3gcpkse73cg218122,23537.5
3fahp07z09r208174,8611.75
1gcek19r7xr142343,2242.125
2fmdk3jc7bba39722,14231.75
jtedp21a140022347,6858.25
jtebu17r860083690,8358.5
2d4rn4de7ar385721,12067.5
km8sc13d65u947396,5158.75
2fmhk6dt4cbd20831,17233.4
1fahp3k22cl335509,12136.75
1c3bc4fg9bn605768,9929.5
jn1cv6ar7bm355891,20300.0
wba3a5c54cf258812,24069.875
jtdkn3du4a0067999,11980.25
3fahp07167r241106,7947.89
19uua56723a049135,4047.25
3gnal2ek0fs502131,21281.32
1gnfc13008r196362,12542.75
1n4al2ap5cc172990,12291.0
1gndv23l76d200497,5936.375
ja3aj26e04u036204,4444.0
1d4gp24r05b387887,4403.5
4t1bf1fk2eu427889,15370.25
1g2wr12132f123405,1793.125
jn8af5mv3ct117133,14421.75
wbauc9c56bvm09482,19587.39
1fmcu0d74bka19307,11107.02
kndup131346571668,4318.0
2fmdk4jc0dba69668,16536.755
1d8hd48p57f500373,11564.64
3tmlu4en6em135291,12884.075
2g1wf52e259183308,4748.75
2t1bu4ee0cc771786,11264.0
3c3cffbr0ct384318,9625.25
1g2zj57k794248815,8960.0
wvgbv7ax4dw551531,15742.75
5tdzk23cx9s264095,8488.5
1n4al2ap3cc152978,13434.25
1fmzu32exxzc06336,1242.375
5nmsgdab4ah372986,14948.57
1g8zk8273vz217596,816.125
3a4fy58b77t550454,6870.5
4t1be46k27u050827,4941.0
2g2wp552271228601,7870.89
wbafb33581lh27349,3648.5
1ftwx31p16ed12441,12047.0
wvwpd63b23p294905,5790.75
1fahp2f84fg114600,16828.82
jnkcv64e69m601652,11802.14
1gc1kye82cf133730,19290.05
1gtw7fca8e1913202,21013.75
kmhdc8ae9cu140039,10284.5
5tdbk22c08s012776,6500.75
1hgcp26718a078335,8618.0
1g8al52f45z154864,2453.875
2s3da517376109112,6696.25
1g4hd57248u160247,10761.5
1fm5k7d85dgb47111,20549.12
1d7rv1gt7bs537279,12837.27
5npeu46fx6h003917,5538.75
5uxzv4c5xcl988722,18931.065
4jgbf7be2ba629678,23125.82
1g2zh368464267744,5980.25
kl5jj56z85k129173,5294.5
1g1jc5sh1c4147042,9789.5
jnkcv51e04m619300,6121.25
2fmda5348ybb16739,1384.25
2d4rn5d17ar234350,8918.46
ys3fd49yx71102272,5871.25
5n1ed28t84c642406,4775.0
jn1cv6ar3bm412703,18821.07
3fahp07126r120670,5464.625
1fadp3f2xdl308455,12098.25
jn8as5mv8aw134193,14138.5
nm0ls7bn2ct085254,15697.005
1fadp3f29dl261922,12424.5
2t1burhe8ec036467,14037.5
1n4al2ap1cc110650,10207.005
jtdbu4ee0aj086883,8040.75
1g1zh57b08f165505,4393.75
jn8as5mvxcw714449,14704.75
1g11h5sa9df324754,11684.0
jn1cv6ar0bm410486,19405.5
5gaer23d59j173494,11699.0
1gcek19t72e157761,4568.0
1yvgf22c525292986,2153.875
2g1wg5e30d1231859,9136.5
1gks1ce0xer247436,5901.48
1j4fa49s84p748005,7399.75
2g1wt58k479247292,4158.0
1c3cdzcb0dn626468,10642.525
1c4njcba1ed642625,16286.17
5j6yh28738l018523,13313.39
1mefm50u83g601231,3428.25
5n1ar2mm2dc629438,18530.075
1g1zc5e00cf353496,9343.5
sajkx1745sc726412,868.5
3n1bc1cp5al353923,8354.75
5gzcz53484s848585,4943.75
3gnal3ek2es627765,17944.32
yv4952dl3e2502163,21273.44
ja32x2hu1bu029170,9373.5
2c3cdxhg6eh244092,16986.75
1c4njpba1ed643734,16650.42
2b3cj5dt2bh539134,19841.195
wmwml33558tn67488,9416.39
1fbss3bl4ada54072,8426.5
1c4rdhdgxec449662,27278.5
3vwsa29m5xm055281,917.625
2gtfk69u241305152,7738.0
2t3zf4dv5bw072975,14984.0
scbcr63wx5c029133,-5805.97
4t1bk36b15u050673,7076.0
1fahp2e85dg119075,14569.505
1n4al3ap2dn544782,11797.75
1g1pc5sh3c7109000,10689.0
knadm4a37d6305520,13619.0
5j6rm3h7xdl029163,20566.5
1g1al58f787219681,7609.64
2c4rdgcgxdr609735,14388.5
4jgab57e65a555772,5467.0
1fmyu93155ka73162,4927.75
kndmb233566094881,6332.25
1g4gd5e30cf141960,12661.75
1fafp38z15w171148,4741.75
2c4gp54lx5r169385,5090.0
1n4al2ap1cn478234,12286.255
1d7ha18n48j117730,7836.5
5npec4ac2bh110387,9375.0
1g1nd52f34m603668,4589.25
1ftne2ew6eda20222,17085.45
4jgbf86e38a345954,18486.64
1gnfh154091100456,8593.25
2g1wf5e34c1227542,9703.005
jtdkb20u683382627,7269.39
1b3bd1fg8bn513625,9785.5
4a31k5df7ce004495,8719.0
4t1bf1fk5du203742,12710.005
3n1ab7ap4dl617111,12556.0
4t1bg22k1vu807315,1018.125
3n1bc13e97l394062,4935.5
1n4al2ap6cn406560,12425.5
1hgcg56611a003262,1932.375
1n6ad07w56c430226,8414.75
1g1pc5sb6e7178164,10970.75
jhmze2h75as039483,9034.75
2c4rdgeg2er431785,17425.5
3fahp06z78r249000,4942.25
