vin,sellingprice
jthbk1eg7c2487395,21040.4941703174
5n1ed28t83c665506,2950.558622869219
5npdh4ae5dh286416,11817.94486972052
2g2wp552881133638,4388.57583227202
1hgcg66801a003583,2115.5094491954296
1n4al11d86n377440,5427.991093805293
4t1bf1fk6cu073016,12574.342709912678
4a4mm21s87e044173,5235.395862867748
3vwsf71k86m687909,4720.242085447021
2c3cdxhg1eh275010,16085.91848798021
4t1bk36b96u115805,6231.015755881982
yv1612fs5d1212768,19375.420987499725
kndpbca2xd7450004,18369.43693222817
3fafp31371r192184,2485.3118944912367
1fbne3bl3bda86954,16284.528073116864
1nxbr12e8xz275949,1140.9941728985377
jtebu5jr3e5200562,18166.319477002573
4t1bd1fk6du078742,18612.285853366426
wbaxg5c5xcdx01606,25189.008065802358
1fahp2kt4dg114488,16182.421794543998
1fadp3f2xdl178659,10759.983508297133
4s3bg6857x7600362,4607.740918136001
jm1cr2w32a0361358,8382.51984535567
1n4al3ap5dc123974,11352.58171894483
jthbk262992091499,15066.288191851005
2b3ca3cv2ah116818,12414.660504194459
5nmsg3abxah393481,8580.143057738247
1fmru15l01la69058,2061.0957409898347
1j4aa2d1xbl584306,22887.623083760314
knafe222795664881,5149.6696032071095
1ftne2ew8eda09576,20965.967785744455
3fa6p0h78dr283315,12524.18980565057
1gnfc13098r121630,15592.75755575292
5nmsh13e79h241999,9270.071461004794
1j8gs48k48c158088,10334.532173955831
1fadp3f2xel214240,12205.11742347177
wbaph5g5xbnm83280,20026.157444089495
1ft7w2b69feb11703,-18727.61846192988
1n4al3ap9ec195195,15225.100816848524
1n4al2ap9cn474299,12815.3085016806
jtdkb20u757039832,6444.918904228839
1fadp3f24el140586,12110.469197735018
1g1ad5f50a7176900,4692.358141779636
1hgcp2f71ca073967,13886.783436536181
2c3ccarg5eh273436,18472.311546450266
2gnalaek5e6278118,19342.745210248475
wp0ca29855u710302,13339.84995961332
1fmcu9d78ckb93113,16022.228773437759
1fadp3f2xdl286280,10309.569118957228
1fadp3k2xel187028,12305.99505788451
1gkec63828j169884,16662.187729252193
1c3cdzab0en146984,12030.36597387743
wddgf8bb1cr199818,22280.32146687902
3n1ab6ap2cl676103,8435.222977887815
2g1fk1ej9a9150104,15604.308335830849
wvwdm7aj9cw349004,11450.199186994252
jn8az1mw7bw187448,19907.50720032673
4t1be46k67u576104,6966.588637566096
1fmcu9gx7dua35153,14395.908584653378
jm1cr293570139143,7635.876547697544
1fmcu9j96eua15438,19709.85057858504
2c3la43r57h841253,4824.006213938204
1d7ha18d05j583786,6884.852309765522
4t1be32k84u278777,3629.518967366689
1fmju1j53eef15170,24358.062286978027
1gkdt13s132375954,2735.2370546209513
3n1bc1cp6al376157,5143.091070551408
ja4mw51sx5j004534,4228.843871702301
2t3bf4dv1bw160567,13405.158835079255
1fahp3f23cl444412,10329.12663197334
waucfafr6ba023025,20702.00606736191
1ftsw21558eb80636,14449.370923440902
2d4rn4de4ar205563,7218.403266493403
2fmdk4kc6dbb49149,22216.270576890995
wdbga43g5xa422375,4177.222623730333
wbakf9c50de672682,22868.026531659398
3fa6p0h78dr124570,14873.254455823273
5n1ar2mm6dc688928,20551.026453279275
wbaxg5c58cdy29522,24801.028527918905
wba3a5c55cfj88804,22944.6757379243
jthce1ks0b0029454,19587.084556704016
2c4rdgcg7er153517,16890.53186097542
1hgcp2f38ca075857,13145.809817644984
1fmcu0gx4eub02515,19324.184846294047
1g6dm57n230156021,4151.055556825528
1gcskse32az149640,20856.28222040374
jthbk1gg3d2076879,24452.017917071207
1ftfw1et1eke46445,22712.50087040325
1d4gp25e35b377866,3382.497740562312
1c3ccbbb5en107560,12119.716086309372
5xyktca69fg591937,20421.302764546082
1g6kd5ey7au138446,10809.343505029334
5npdh4ae5dh292524,11045.387086700035
jtdjt903475028911,3826.8193727225225
wbaph7g56bnn07411,16657.281672194575
1g6kd57y18u166380,8235.6995041034
1hgcm66545a034582,6879.6149539945
1fadp3f21dl300714,11264.077367487253
2b3hd56jxxh565013,1710.1413465123405
5tbdt48166s554297,11824.227239278354
5tdbk3eh4ds215662,18981.57223114946
jn8az18w79w125696,11912.75027539767
2c3ka63h07h684827,6345.884050196253
1gcek29049z126868,18819.092523212592
1g1ra6e46cu108843,11615.08388269446
3vwrz71k19m056607,7096.075893946889
1fahp2e82dg130969,13835.998713166933
1n4al2ap1cn480906,12847.854412491666
2mefm75w1yx727695,278.1721018449498
1n4al3ap6en255633,14114.616641704644
kndpb3ac9e7562383,17620.477671924666
1n4al3apxec181340,12351.82529169755
wbavc73537kp31529,9612.227994799812
jtddr32t630158606,2364.9911689141227
1fm5k7b90dgb44404,23621.293585700267
jn1cv6ek4bm215620,21741.545144382922
1n4al2ap2bc172640,8698.658811380144
3vwdx7aj6dm290712,9624.141693385429
3fahp0ja2cr334353,11263.980919391317
1g1zf57508f292139,3665.0815215227285
5xxgr4a62dg210487,13264.031542117791
1ftpx14515na91795,6852.752632599329
5yfbu4ee2dp146601,11735.682609496262
1g8zs57n38f217576,5352.361960899566
wvwbs71kx7w122514,4615.222010513829
1b3hb78k37d244158,4060.7366700647117
nm0ls7bn1ct091384,11290.269630374714
1zvbp8em7d5221955,13302.065935143313
jf1znaa13e8705072,19750.118621826416
1hgfa16538l057577,7060.757601396931
wa1lfafp2da077016,25285.123022394175
1fahp3f24cl304661,10293.423896365439
2c3cdyag2dh676158,22665.25704520787
1c6rr6lt8ds669866,23060.488047476647
4t1be32k53u684272,2472.088505404925
1g1ne52j816125717,509.74735457190764
5j6tf2h50al003885,13420.030549561568
1fahp2h89dg128373,14588.784398554944
1j8hh58n46c340759,8359.0120674266
4s4brbnc8e3242548,22555.58356525391
2g1wg5e37d1261246,10871.14425035657
3fa6p0hr7dr350892,12569.21360306567
2g1fk1ej3c9125847,19578.20927331698
3gnal2ek7fs516527,1533.1697613936449
3vwjl7at2dm678715,10596.780626699925
wdcgg8jb1dg002761,24357.02960261528
1gyfk63888r228645,20822.185411508068
4jgab54e41a251662,5860.0710708517745
2hjyk16267h510625,12819.319693039786
2t2bk1ba2ac013981,21549.84564728898
1gkek13t13j286892,5618.095496777504
1fadp3k20dl214378,10146.077636612294
1gnkrjkd3dj234774,17994.171058350672
1c3ccbab2en238141,12280.241077639746
2c3cdxbg2fh752005,13662.752391783848
3c6jd7at5cg163003,22351.22477734654
1fadp3f2xel280190,10031.266899848004
2c3ae66g21h527956,1182.2430524822012
1c3el55rx6n130787,4019.652268988083
wmwsv3c59bty13418,10605.975979790692
wbaam333xyfp68395,2632.786122643787
knaln4d74e5120565,21287.535913559783
1ftrw12w78fb40987,11515.455368173949
1n4al2ap2cn426692,10673.060095491106
jtjjm7fxxe5071509,-23800.946071015773
1c6rr7pt9ds699815,23198.22118733816
2d8hn44e79r660591,10116.67867155646
1j8gp58k68w198906,7031.481497933473
jtjbm7fx4c5036515,-25096.050653284437
1gndt13wxt2103568,536.0285516232398
1gcdt196868236248,8315.213350691358
1b4hs28y9xf601270,2075.334414320856
1fadp3k22el265558,9740.316736479763
1fmhk8f88cga12364,21013.534251938625
5uxzw0c52cl664749,3298.2287764809535
1n4al2ap6bc133386,9583.225173274712
1c3ccbbb4dn656679,10319.837291999556
4t1bf1fk4eu407739,15304.814230754313
3n1cn7ap6el826173,10709.336829900001
ja4jt3aw5du020205,17090.606739939238
wbapk5g50bnn80974,21272.007353176836
2gcec19t941418275,9935.625313271288
1g1al12f957645885,3501.323434416494
2c4rdgbg4cr214031,11182.600383825866
1fahp2ew8ag170225,9949.026913584652
1n4al2ap6cn422810,12705.684933830793
jhlre3h53bc014098,19530.58068818641
1c4rdjdg3ec522376,24851.83317701034
3lnhl2jc4cr831449,20241.595880759356
2c4rdgcg1er173150,16567.04069969478
1fahp2f89eg176637,18909.629854970117
1g2zm577384203744,6138.983465081518
1gnkvfkd5dj156443,17977.28312047937
ja32v2fw9cu005873,8028.348323245133
5uxfe43567l015555,14600.216229724922
wauggafc2cn094582,10716.693370343975
jh4cl96905c018307,5042.66643700205
1gnkrhkd1ej372114,18479.886902271166
5xyktca6xfg586066,19664.425571270865
2c4rdgcg1er477076,17463.226979030584
4jgda5jb5fa495497,-23869.453430860143
5xxgr4a63cg004478,10647.104168899323
2c4rc1bgxer215476,18353.982937592486
1gchk29193e138244,14557.493396939117
jn8as5mv5cw705867,14745.335839814874
wddng71xx7a064787,19794.411205396893
1fmcu0dg7bka50762,12338.520994670453
3gnbabfw2bs591836,7462.760908044926
5gakvbedxbj297360,16378.024648661338
3gnbacfu7bs604276,7724.0179812555
5fpyk1f56bb003289,21838.96287899377
wmwzc5c53ewp38721,20344.583711565305
1gcjtcde5a8135206,8465.745666595049
1g6dt57v890131524,13383.408412173092
kmhgc4dd6cu190146,17031.565969179537
1gnuche01ar148873,16924.6296892338
1gnfk16z42j126723,4435.486133081461
1lnhl9er6cg803604,22000.512796555253
1g4hd57216u224497,5147.438464148459
1gazg1fg7e1185901,22285.056011955363
1fmcu9gx0eub33104,18213.153737081993
1fahp2f89eg149969,19462.06819487711
2g1wd58cx69292242,2869.6005270516634
4t1bf1fk8eu410479,15406.194927827299
1n4aa5ap8bc838410,17628.427275135553
1fahp3k28cl455184,9831.49296667569
wddgf8ab3dr258158,21422.87077972356
2t1bu4ee4bc735937,9506.648660826408
1gkkvted1bj342873,22282.529270025807
4s3bmbb66c3024316,13197.046747430908
1fmjk1j52eef29227,21402.5954556359
yv1622fs0c2128069,15685.66417456732
1gkkvped5cj179475,24878.197922036314
5xykw4a26dg339716,18083.745127478764
1gccs149988195177,7589.227922931383
1c6rr7gt0es323229,24401.441790602854
2t1kr32e77c682061,8606.939031947053
jn1cv6ap6dm716223,22328.619602660674
wmwmf73509tt96553,8415.48176444781
kmhec4a42da065157,14257.192995278438
1g8zs57n87f175839,3354.153343053168
3vwal71k79m063012,7475.866195897674
2c4gp54l05r372236,5196.089044244915
1g1ze5e11bf162624,8222.189731000126
2c4rrgag7dr606103,-4471.250838539818
wauggafc0cn128423,11356.635362161047
5n1ar1nb9bc627500,18089.418370963343
4t1be32k56u672501,5722.774807283219
1ftyr15e75pa69186,3922.9156533035302
wmeej3ba1dk667472,8977.478973093395
2cndl63f376062923,5367.2921450129425
1gnskjkc2fr201104,-6916.654164839634
4t4bf3ek2br180677,11762.956264015831
5nmsg73d67h118821,6221.195685825107
1b3el36t04n135005,6390.299648982545
1g2ne52f72c224801,624.606867098877
5fnrl5h66db037033,22907.733086870572
5npdh4ae4dh270563,11770.75983720074
1fadp3f24el314592,13348.550400293203
wp0ca2a95ds140719,3149.463527796079
1ftpw14v78kd62447,11660.79166714172
wvgav7ax3cw538702,14190.830589946097
1ftfw1ef8ckd26343,23782.439844489683
4t1be46k29u852961,7530.565423962094
waubfafl1dn029852,22745.85346560608
1fmzu63k35za13397,5037.920812497421
1fahp3hn8aw183488,5581.141061200537
1gcek14x34z311565,10518.132154449813
1gkkrred2bj356305,23159.48359354226
1c3cccab5fn572302,9189.575790372051
1g4gd5er6cf231621,9652.063817796723
1fahp2ew1cg109298,13820.445395609288
jtjga31u640031478,9914.550232349178
2c3ccaag2ch104340,15604.009197311345
1c4bjwegxfl534192,7517.790686639002
2g1wf5e3xd1234903,11107.294195082253
2hnyd2h28ch538335,25273.160895191613
5npeb4acxdh741426,12420.043858294
3gcpcsec6eg372031,21279.41898907919
1gkkvped9bj263717,22643.91625660351
1n4al2ap7cn515433,11729.153092891802
1gtw7fcaxe1902198,20969.95829040535
jn8as5mt1dw014710,16277.54162692239
wbaph5c50bf093241,20026.157444089495
1n4aa5ap7bc848216,18498.941568227645
yv1rh52y842349329,5292.10979075201
3fahp0ja1cr415327,11465.279112784432
1d4gp24r97b136224,5985.7370672909565
1n4al2ap4bn433481,9617.438048703021
1ftww31r58ea07581,20394.24392881801
1g11b5sa8df171902,13042.386210868477
3gtu2vec8eg141767,9574.592304752658
jn8az2kr6ct254756,9777.204942221695
wbaxh5c50cdw05092,23690.010430903894
1lnhl9ftxeg600437,24915.000207129233
1g8zj5271vz312613,1845.6421588872345
1gcdt19w418160522,2404.073290979819
3fahp0ha5cr322929,10611.379457391515
1g6kd54y93u136489,2033.4764215534797
5n1ar2mnxec640536,20549.843074177355
4t1be46k49u825308,8365.24504985697
2a8gf48x88r626671,4773.719487315987
jn1cv6arxdm757326,21198.116342174704
4t1be46kx7u082392,7006.749526895996
2c4rdgcg8er305045,16592.431064322423
1g1pe5sb1e7122093,12277.075433902544
kndjc735695873585,8010.7573554105
3c8fy68b63t508314,1200.1854385932602
3ln6l2g99dr801237,22260.88157742101
2c4rdgcg7cr146662,11027.901673954218
1c3ccbab2cn179718,9475.311578964975
1g1pc5sb7e7367602,12480.19936686539
1fahp3f2xcl447341,10210.454599032553
jthbe1bl3d5013310,-4.440251028659986
1c3ccbabxdn764810,9437.919433762123
1c3ccbab7cn317916,9585.380447086605
yv1612fs1e2297748,20615.24244071263
4t1bf1fk6eu373786,15494.490165229583
1c3cdzabxcn224975,8729.148464645601
1yvhz8dh3c5m22420,9484.511548105571
jn1ca31d3yt700878,3146.407219294004
1hgcm66543a087683,4155.0543519008015
2g1fk1ej0a9201182,15753.13962243585
jm3ke2cy0f0432563,20534.08480348369
1gyek63n82r146553,6711.980876369365
kl1td66e99b659470,3035.5701224612985
1g4gc5e30df309343,14083.859193449853
1b3hb48a99d209858,5832.8929078386445
1fmcu9h96dud68010,16011.743283958778
4m2cn8h76akj22781,9205.092323715031
2g1fk1ej1d9187118,19508.63567223364
5j6re48509l024031,12988.970510946387
4t1bf3ek6bu145621,9206.998603930231
5tdzk23c69s278253,10561.67249478827
1d7ha18zx3s209835,5391.2519909591565
1j8gl58k63w635694,2551.743474421688
wmwmf73567tv31516,5093.907884284183
5nmsh4ag0ah356308,8782.457136502859
jm1bl1sf1a1219763,7179.736707419455
4t4bf1fk1cr214421,11608.658677321595
2t1br38e84c207196,3358.074836191382
1ftnf1cf8ekd17613,25344.685872167916
1vwbh7a39cc098528,12085.413173031122
3vwrm71k89m090462,7650.372165384051
wba3a5c50cf259150,22754.690511147965
1n4al2ep3dc249206,13828.2256102188
jn1cv6ek3cm421237,22780.466893955585
1n4al3ap3dn523472,12936.352741513245
5fnyf4h90db010188,23911.334857775262
1c3cdfba1dd198679,11549.646960813776
3fa6p0h74dr199248,13950.404485861947
1g1zc5e07af295612,9351.847932396768
3fadp4ej8em111802,9952.292008094315
1fmju1jt3fef42160,-4946.795041629175
jtedp21a760100374,8104.247240004383
1ftfx1et2cfb71347,21836.797219291668
3n1ab7ap0dl719540,12485.9954837187
wddgf4hb1ea953589,24241.367328055858
2t2bk1ba5cc148021,22416.396715684878
wddgf54x89f234050,13419.15536040099
5fnrl3h60ab063188,14329.36239662102
1g11a5sl7ef251990,14731.518348389547
jtlke50e181000179,6126.259327031462
2g1wt57k691217083,6822.464653682277
jm1gj1u62f1164417,18357.07556278378
1gtek19v63e304302,5038.755717067976
2g1fg1ev3a9173138,16070.80625516209
1ftzf17261kf64549,3907.4904067805955
1ftrx07232kb09389,5841.94045068359
19uua66277a026367,10649.598014099263
3fa6p0pu3er329822,20468.101764435734
1gyfk63837r288427,20022.3591454127
1j4fa49s9yp759374,2893.113769483496
5n1ar1nb0cc631694,20649.4723939333
2hkyf18535h533574,6139.533049223108
1gkkrted2cj218259,24513.4576174691
2gcec19x431349772,5733.003318166253
1fadp5bu2dl515277,18593.036019554456
wbafr1c54bdj97728,22880.82931487242
2hges15572h513756,3408.1851760079535
1fmcu0dg5bkc53228,13694.674316101344
5grgn23u97h106984,18757.50737480017
wball5c53ce716601,-223.97255825480897
4t1bf1fk7cu042695,13462.537529529138
wddgf54x79r080641,13421.080457306516
5tdkk3dc5es445492,21681.80315740026
jhmes96673s027476,2589.6518629896545
5npeb4ac8dh802594,13103.926069509085
3c4pdcbb5et180606,17532.159759088718
wbaeu33474pr06036,4323.992807536474
jthbe1d22e5005933,-21859.895392344173
wbaun93539vk40123,11500.286777465333
wbakg1c50be618150,19917.31137907334
2fmdk3jc7dbb90045,22963.17107352394
1g6dw677060207697,7162.089906902208
1fadp3f2xdl243073,11439.974034851439
5fnrl5h41cb116154,21373.20483514622
1fmcu0j94duc62502,15157.779711451578
5fnrl5h41cb083432,20749.659840842723
1ftfw1cf0cke31073,22980.795009587862
knafw6a33b5432427,6964.58857634957
jnkcv54e74m303159,5193.298138931999
1fmzu32x0xuc18610,3067.665313075493
3fahp0ja0cr336425,10242.362044715854
4t1be46k59u355063,8559.573560426592
jtmrfrev2d5008141,18882.974091029173
3fahp0ha8cr116777,10644.19594808993
5n3aa08c16n812650,11436.612327171106
1g6kd54y41u217686,1169.2205325039595
wp0cb29845u730828,13422.045106773932
knafx4a69e5098484,11575.131644708817
1gkkvpedxcj189838,24682.31095563723
1gcec19t71z326407,6304.181278425597
1hgcp2f64ca224873,12257.401959995394
5uxwx9c55e0d39590,-6421.627933249034
3gcpcrec7eg155063,22721.692340052257
19xfb2f50ce099269,10843.673495131892
5npeb4ac7ch403402,11862.015067749833
5tfux4en9cx013091,23845.004812258216
1ftpx14v17fa88487,10423.36503115324
5tdzk3eh4ds092606,21393.46808085305
3vwd17aj7em246821,11413.26361263197
2t1bu4ee4dc955310,12421.05048638562
jh4cu2f49dc002145,19463.12041470175
1a8hw582x8f132575,10067.334655323999
jthcf5c27b5049884,20790.45582444302
1fahp55263g145454,1688.0570998683415
1d7ha18d34j290513,8247.509505884489
1fmcu9eg9ckc77505,16251.257617873329
4a4mn21s65e021128,5531.980434557583
4t1bf1fk3eu400815,16222.48171774911
1fahp3f21cl276091,10331.957922734524
1fmcu4k36akd01681,13913.29354265772
1ftne1ew4bda95927,11826.869602657282
3gyfnge37ds614978,23307.894370021007
3gcpcrea6bg392458,22131.316154667613
jm3er2bmxb0374715,10769.381177848372
2c3ccabg1eh207587,18191.543274130934
4t1bf1fk3eu814306,16222.48171774911
1gkkvred4cj243646,24710.866648208044
1fmhk8f80bga90197,22258.41881188567
3n1ab6ap2bl643049,6996.830312606258
jhlre38737c018760,11072.121483190238
1fbss3bl3edb04241,21292.71630223207
3fahp0jg5cr387505,11263.980919391317
1n4al3apxec136365,14836.803438230863
3n1cn7apxdl822593,10832.271137807
5uxfe43557l039247,15758.778546268119
salsk254x8a171055,20120.428406924933
1gcrcrea3bz329875,21402.061100001734
2gkalsekxc6151543,20581.181467747512
1c3ccbcg7dn629261,12260.948962346896
1gket12s446186893,2815.0730346936234
2fmdk3jc1bbb09683,16207.348305933705
1ftew1cm0bfd41293,20234.10467675609
2a4rr8dgxbr783494,13296.44037905742
5n1an0nu0dn817393,19413.137120317893
19uua5670ya038514,6158.610074037684
kndjp3a56f7759358,18138.430898363695
2gcec13t951390245,11784.653884295478
19xfb2f52ce038893,11629.987352017362
1g1yy22g745129551,7809.08736559333
kndjb7238y5680792,2525.298515289038
1g2zf58b974103157,3191.98707707207
1g1115sl6eu104295,18918.527637717543
5n1aa08a55n738493,6683.758563944122
1gnskje76er235012,-1856.121543545165
1g1pa5sh3e7109491,11928.98523240889
jh4cu2f40cc014246,16691.5767234089
1yvhp84c045n63165,5997.574759910552
wmwzp3c50ct250155,12583.878822040147
jtdbt4k38b1397923,5897.710979163211
2c3ka63h96h336815,6514.772240589347
jthbb1ba1b2043640,20420.25333986601
2t3bfrev3dw028439,17916.69186381032
jh4cu2f87cc019737,17696.566727928806
5npeb4acxeh883325,14511.510965495607
3gnal3ek3fs502808,1533.1697613936449
1lnhl9dr7bg615321,20066.4986544512
5xxgm4a71fg412361,18727.33548752981
1hgfa16806l061898,4028.6659665879497
1n4al2ap1cn421094,13739.979213458199
3vwdx7aj3bm362267,7887.115953596705
kndpbca29d7431007,18896.09798023888
4t3za3bb1du077787,15644.815819809999
1fadp5bu7el500825,21935.76985648099
1n4aa5ap6bc868599,17333.731050993272
1c3cc5fd2an194583,5100.409244817407
jtmbd33v976031082,7557.3034112821715
2a8gm684x6r723634,6893.728942212073
1gkfk63848j160806,16536.095823791537
1n4aa5ap8bc851075,14911.104566961185
1g1pe5sb2e7209081,12092.380446958778
jn8as5mv3dw636596,15312.748898384478
1gnkrfed0cj316274,15665.664919864557
4s3bmcm63e3003901,20092.420352252557
jn1dv6ap8cm811904,20802.505272778282
1fmcu0eg8ckb52751,16996.63195283316
3n1ab7ap4ey218736,9476.779176055945
4t1bf1fk5eu408835,12590.045934106343
1g1ze5e11bf397864,11212.955774179176
3fadp4cj0em201111,10699.112315725182
5tdyk3dc0ds369169,21053.384211039163
wbahl835x6dt03849,8335.133557323843
1g1ra6e45cu112169,12678.61819997462
yv1rs61t542411055,6825.405583007287
1g1jc6sg1d4228458,8402.991733389516
2d4rn3dg4br690610,10135.391197641253
2t3bfrev9dw042006,17945.950768745635
jm3er2wl6a0325950,8849.885117691138
1n4al2ap1cn445704,11731.481825727156
1fmcu0g96duc19349,16296.024097000765
1ftne2ewxeda13838,21452.438141220562
1fahp2d84eg162101,19898.295393804
2g1wb5e33e1180535,14324.971150228235
2c4rdgcg5er212595,17279.96015846327
1ftkr1ad6apa72660,7724.6783847041725
3vwpr31c36m401219,3681.726353149191
5tdzk3eh1cs064406,21441.6276312511
salme1d48aa317504,13200.051209493062
1g1za5e06cf356960,10731.751030434592
5xxgm4a75eg344516,15262.89417252686
1gthk23k38f124732,14736.082353621692
2d4rn4de5ar312721,8602.95951845216
5npdh4ae2dh328315,11918.981087815935
1j4gl48k34w133366,3845.009773620175
2a8gf68x88r150644,4055.421624328469
jn8az2ne3c9017390,-23243.81902255943
1c3ccbag8dn727623,10963.213068368737
jthbd192030067420,3485.178219632702
1gc1kxcg0cf196457,16796.183266795757
knadm4a31e6374642,11707.430024635503
5uxwx7c52cl737028,25202.55857338592
km8sc73d05u958705,3823.200743677545
kmhct4ae5du550858,10020.5264226003
1g4gd5g39ef197427,13689.634359532723
4t1bf1fk6du276960,13827.451936075387
wddhf8jb8eb016187,-24323.95739793122
wba3a5c59df600949,22005.324211618532
1n4al3ap0dc202906,11898.79869293262
1ftnx21lxyeb25446,5988.037863261471
1fm5k7f87egc24902,25620.884929860815
jn1cv6ap6cm626147,20802.505272778282
1gkec13v94r230538,5962.134423316069
1g1jc5sg5d4186418,9026.535274595726
wmwmm33599tp72617,9264.535970247536
2c4rdgcg5dr580211,11955.522161977955
3fa6p0h70er244087,16060.812759262948
1fafp53s3xg134296,2606.4202117663353
2g1155s31e9247205,18198.577139308665
jthbj46g772124782,11563.858466155201
1fafp53u27a162112,5162.461382404022
1n4al2ap1cn409334,11819.411971888801
1hgcp26729a119024,7806.951997134112
5npdh4ae1dh331965,11405.66445918627
jtehf21a720067049,4068.8703710339687
3vwst71k56m700592,4955.486709580735
3fahp0ha2cr275083,10400.524925461785
4m2xv12t6ydj01068,1149.7197378245583
1ftfw1ef5dfa95203,24013.30218927087
5lmjj2h56aej00159,20998.553682031743
1n4aa5apxcc829919,18275.845796265912
jtjbt20x880152156,18186.51555293839
1ftnf1cf0ekd47544,24278.025315714305
wdbrf81jx5f625648,9731.988202057157
1ftfw1et8bfb29430,22496.09694254585
2hges25862h526613,1982.727460261036
jn1aj0hr0bm854697,23299.328038085958
1gc1kye83df102200,12473.182758199668
1fbne3bl4dda11036,21174.665946025707
1hgcp2f34ca129526,12429.31349188052
1fmcu0g99dub30259,15784.166679436981
kndpbcac9e7559452,17675.752778012808
3a8fy48979t616302,4124.702209716925
2c4rdgbg6dr513960,14713.234464627812
knafx4a86e5046506,11762.507032491912
wvwmp7an6ce511901,11186.012017738129
1fmcu0c77bkb54573,10998.696580489093
1fmcu0gxxeua12351,19442.711687955558
5n1an08w18c509437,9043.064897425429
1c3cdfba4dd328695,11730.878500057977
2hgfg3b53eh510122,16973.814578681428
wddgf4hb8cr219787,22332.023289799836
5uxzv4c54cl985962,4611.493400692015
wp0aa2a75bl014292,-2391.113326788687
kmhdu46d57u200345,4137.472429857188
3fahp0ja3cr424644,11203.87911133402
1ftne24223ha49978,2203.3039300588407
19uua8f52ca013512,20036.02453405023
5uxwx7c50el984132,2896.986795899791
1gkek13r1xj755795,3871.5295068495734
1fmcu9gxxdub76315,15804.857917250525
1c3ccbbb0dn580541,10814.528795497137
3fadp4bj9cm161111,7977.35065758979
jm1bl1ug6b1421490,10796.436644525496
1fmcu93178kb40505,7506.79603970557
1fmcu0egxckc25456,16472.414049699542
5gzcz63406s878396,3094.2362705088617
2fmdk4jc9dbb64259,22973.653043249804
jtdbu4ee1a9110688,9050.839007290862
jf2sjadc9fh415264,23647.92970061462
2g1wk151669279103,3869.24096258426
1fahp2f83fg101420,21074.17880947159
5n1ar1nb4ac609954,12903.716581459625
1c4rdjdg3ec475494,20367.78038118323
2c4rdgcg0er253734,16890.53186097542
jhmfa36296s004089,5300.2366740910475
2hnyd18243h500952,6734.761478070144
3c6jr6ag0eg153254,23358.79366354207
jn1cv6ar5dm351812,22019.44063344089
jm1fe17n940134966,5049.078724839922
1gyec63807r358166,18607.038496742847
wdbrf52h76f746892,10928.89353458467
1fmyu93137ka04800,9354.876934223517
jthbk1gg6d2068307,24772.12181589081
2c4rdgbg9dr791428,12247.194719757179
1fahp34n67w183875,6189.031619924792
2g4gn5ex5e9314643,14003.695436159205
1hgcp2f8xca104741,13314.126980483712
1gtw7fca6e1913621,20944.094055533533
1g1ak15f477215926,4555.4257719081525
19uua56662a049726,5172.447561900828
1ftfw1ef9cfa51817,21643.831603286148
2c3ccaag8dh551658,20404.625968194818
1fmyu02103ka24932,2779.4852462517283
jn1cv6ar0dm763104,22410.542488207368
1n4al2ap7bc143134,9617.438048703021
1ftsw21p96ea24050,12105.952176281387
wdcgg8hb5cf900371,24325.23785434806
1d4gp45r27b107626,3565.7849199392194
2c4rdgcg2er390335,16342.323196256555
knagm4a72c5274987,11203.844024404087
1gcek14c97z641423,12241.817599898048
1y1sk5362pz008537,3526.061560363494
wddhf5kb5ca606542,10498.205038488792
jthkd5bh5d2166195,20868.561163147053
salwr2vf3ea304071,3374.342340252465
2hnyd18895h537387,7875.260203648853
wbacn53441lj59689,3650.45570341214
1hgcr3f95ea010679,16839.628690048336
jn1cv6fexbm952281,23838.040228364574
waulfafr7da012604,24378.940670909433
3n1ce2cp3el394738,11217.034400867955
2t3bf4dv3bw170517,15447.890224546874
2gkalmek0d6281635,23658.95886785541
jthkd5bh2e2205679,22974.22736523106
1n4al2ap7cn542597,11717.940388318439
2fmdk4jcxbba66631,17465.244614314233
3n1bc1cp5ck814286,8501.081525109266
1gnuche04ar147233,18024.034763411197
5fnrl386x7b436360,8622.679505589733
1n4aa5ap0cc802843,16749.018061247538
jthbf5c2xd5188051,24703.014246323208
2hgfb2f81ch536955,12150.255512907854
1c4njrbb5ed518692,15817.903928690113
2g1wf5e35d1225655,9815.489317618358
3fahp0ga1cr321973,10644.19594808993
1c3cdfba2dd292537,11630.27313337784
jtedp21a340030286,4911.644688609731
1ftyr14d88pb15623,7782.643139973927
jn1cv6ap9dm719598,21956.84619851753
jn1cv6ap6cm620929,20802.505272778282
1b3es56c54d607204,3174.493606379703
jn1cv6ar7bm411361,20450.970742697256
3n1ab6ap0cl710328,9471.81127954309
5xxgn4a76cg017794,12147.726581436584
wmwzb3c5xewr37532,20879.131761652905
2c3cdyag4eh289502,23091.65723318907
5tfhw5f19cx231229,16201.50676322828
2g1wg5e32d1219177,9927.07274070864
2t1bu4ee6bc728388,10855.777140422446
jm1ta221921731292,1353.3510633238802
1vwbt7a30ec045640,16026.144334027606
3fahp0ga7cr191147,10587.242898147824
2gnfleek3c6312146,14133.025031922627
1gyfk63867r424243,17324.605892344218
4t1bf1fk8cu561738,13642.36511737671
1vwbp7a38dc058221,12989.206428368201
1ftpw14577fa34212,13432.499919133617
jtkde177370189371,5982.9064482319
